python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset f_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 256 --dropout 0.3
Epoch: 01, Train Loss: 0.3873, Valid Loss: 0.3505, Train AUC: 0.9128, Valid AUC: 0.9334, AUPR: 0.9473, F1 score: 0.8750, Accuracy: 0.8711, Recall: 0.9021, Specificity: 0.8402, Precision: 0.8495, MCC: 0.7437
Epoch: 02, Train Loss: 0.3477, Valid Loss: 0.3295, Train AUC: 0.9267, Valid AUC: 0.9327, AUPR: 0.9467, F1 score: 0.8772, Accuracy: 0.8737, Recall: 0.9021, Specificity: 0.8454, Precision: 0.8537, MCC: 0.7486
Epoch: 03, Train Loss: 0.3390, Valid Loss: 0.3351, Train AUC: 0.9291, Valid AUC: 0.9371, AUPR: 0.9503, F1 score: 0.8821, Accuracy: 0.8814, Recall: 0.8866, Specificity: 0.8763, Precision: 0.8776, MCC: 0.7629
Epoch: 04, Train Loss: 0.3310, Valid Loss: 0.3187, Train AUC: 0.9319, Valid AUC: 0.9366, AUPR: 0.9506, F1 score: 0.8759, Accuracy: 0.8737, Recall: 0.8918, Specificity: 0.8557, Precision: 0.8607, MCC: 0.7479
Epoch: 05, Train Loss: 0.3324, Valid Loss: 0.3312, Train AUC: 0.9323, Valid AUC: 0.9382, AUPR: 0.9517, F1 score: 0.8794, Accuracy: 0.8840, Recall: 0.8454, Specificity: 0.9227, Precision: 0.9162, MCC: 0.7703
Epoch: 06, Train Loss: 0.3254, Valid Loss: 0.3164, Train AUC: 0.9351, Valid AUC: 0.9363, AUPR: 0.9492, F1 score: 0.8843, Accuracy: 0.8840, Recall: 0.8866, Specificity: 0.8814, Precision: 0.8821, MCC: 0.7681
Epoch: 07, Train Loss: 0.3214, Valid Loss: 0.3050, Train AUC: 0.9352, Valid AUC: 0.9387, AUPR: 0.9510, F1 score: 0.8782, Accuracy: 0.8763, Recall: 0.8918, Specificity: 0.8608, Precision: 0.8650, MCC: 0.7529
Epoch: 08, Train Loss: 0.3148, Valid Loss: 0.3103, Train AUC: 0.9386, Valid AUC: 0.9400, AUPR: 0.9522, F1 score: 0.8789, Accuracy: 0.8814, Recall: 0.8608, Specificity: 0.9021, Precision: 0.8978, MCC: 0.7635
Epoch: 09, Train Loss: 0.3106, Valid Loss: 0.3102, Train AUC: 0.9409, Valid AUC: 0.9419, AUPR: 0.9542, F1 score: 0.8841, Accuracy: 0.8892, Recall: 0.8454, Specificity: 0.9330, Precision: 0.9266, MCC: 0.7814
Epoch: 10, Train Loss: 0.3088, Valid Loss: 0.2998, Train AUC: 0.9410, Valid AUC: 0.9427, AUPR: 0.9527, F1 score: 0.8780, Accuracy: 0.8840, Recall: 0.8351, Specificity: 0.9330, Precision: 0.9257, MCC: 0.7718
Epoch: 11, Train Loss: 0.3090, Valid Loss: 0.3346, Train AUC: 0.9406, Valid AUC: 0.9446, AUPR: 0.9563, F1 score: 0.8960, Accuracy: 0.8995, Recall: 0.8660, Specificity: 0.9330, Precision: 0.9282, MCC: 0.8008
Epoch: 12, Train Loss: 0.3020, Valid Loss: 0.3136, Train AUC: 0.9429, Valid AUC: 0.9391, AUPR: 0.9514, F1 score: 0.8794, Accuracy: 0.8840, Recall: 0.8454, Specificity: 0.9227, Precision: 0.9162, MCC: 0.7703
Epoch: 13, Train Loss: 0.3000, Valid Loss: 0.3005, Train AUC: 0.9444, Valid AUC: 0.9413, AUPR: 0.9528, F1 score: 0.8725, Accuracy: 0.8660, Recall: 0.9175, Specificity: 0.8144, Precision: 0.8318, MCC: 0.7359
Epoch: 14, Train Loss: 0.3003, Valid Loss: 0.2923, Train AUC: 0.9435, Valid AUC: 0.9468, AUPR: 0.9573, F1 score: 0.8864, Accuracy: 0.8943, Recall: 0.8247, Specificity: 0.9639, Precision: 0.9581, MCC: 0.7964
