python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset c_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 128
Epoch: 01, Train Loss: 0.3738, Valid Loss: 0.3101, Train AUC: 0.9204, Valid AUC: 0.9450, AUPR: 0.9461, F1 score: 0.8983, Accuracy: 0.8957, Recall: 0.9213, Specificity: 0.8701, Precision: 0.8764, MCC: 0.7924
Epoch: 02, Train Loss: 0.3198, Valid Loss: 0.2891, Train AUC: 0.9368, Valid AUC: 0.9486, AUPR: 0.9491, F1 score: 0.9015, Accuracy: 0.8976, Recall: 0.9370, Specificity: 0.8583, Precision: 0.8686, MCC: 0.7978
Epoch: 03, Train Loss: 0.3158, Valid Loss: 0.2851, Train AUC: 0.9382, Valid AUC: 0.9512, AUPR: 0.9522, F1 score: 0.9070, Accuracy: 0.9035, Recall: 0.9409, Specificity: 0.8661, Precision: 0.8755, MCC: 0.8094
Epoch: 04, Train Loss: 0.3088, Valid Loss: 0.3039, Train AUC: 0.9419, Valid AUC: 0.9459, AUPR: 0.9401, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 05, Train Loss: 0.2987, Valid Loss: 0.3108, Train AUC: 0.9446, Valid AUC: 0.9438, AUPR: 0.9340, F1 score: 0.8979, Accuracy: 0.8957, Recall: 0.9173, Specificity: 0.8740, Precision: 0.8792, MCC: 0.7921
Epoch: 06, Train Loss: 0.2993, Valid Loss: 0.2957, Train AUC: 0.9446, Valid AUC: 0.9486, AUPR: 0.9478, F1 score: 0.9070, Accuracy: 0.9035, Recall: 0.9409, Specificity: 0.8661, Precision: 0.8755, MCC: 0.8094
Epoch: 07, Train Loss: 0.3007, Valid Loss: 0.3009, Train AUC: 0.9444, Valid AUC: 0.9471, AUPR: 0.9408, F1 score: 0.9019, Accuracy: 0.8976, Recall: 0.9409, Specificity: 0.8543, Precision: 0.8659, MCC: 0.7983
Epoch: 08, Train Loss: 0.2963, Valid Loss: 0.2950, Train AUC: 0.9457, Valid AUC: 0.9484, AUPR: 0.9460, F1 score: 0.9049, Accuracy: 0.9016, Recall: 0.9370, Specificity: 0.8661, Precision: 0.8750, MCC: 0.8052
Epoch: 09, Train Loss: 0.2911, Valid Loss: 0.2880, Train AUC: 0.9478, Valid AUC: 0.9493, AUPR: 0.9502, F1 score: 0.8951, Accuracy: 0.8898, Recall: 0.9409, Specificity: 0.8386, Precision: 0.8536, MCC: 0.7836
Epoch: 10, Train Loss: 0.2902, Valid Loss: 0.2990, Train AUC: 0.9483, Valid AUC: 0.9459, AUPR: 0.9319, F1 score: 0.9045, Accuracy: 0.9035, Recall: 0.9134, Specificity: 0.8937, Precision: 0.8958, MCC: 0.8072
Epoch: 11, Train Loss: 0.2835, Valid Loss: 0.2742, Train AUC: 0.9488, Valid AUC: 0.9534, AUPR: 0.9547, F1 score: 0.9025, Accuracy: 0.8996, Recall: 0.9291, Specificity: 0.8701, Precision: 0.8773, MCC: 0.8006
Epoch: 12, Train Loss: 0.2833, Valid Loss: 0.2749, Train AUC: 0.9491, Valid AUC: 0.9541, AUPR: 0.9551, F1 score: 0.9056, Accuracy: 0.9035, Recall: 0.9252, Specificity: 0.8819, Precision: 0.8868, MCC: 0.8078
Epoch: 13, Train Loss: 0.2812, Valid Loss: 0.2948, Train AUC: 0.9495, Valid AUC: 0.9486, AUPR: 0.9515, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 14, Train Loss: 0.2793, Valid Loss: 0.2769, Train AUC: 0.9503, Valid AUC: 0.9537, AUPR: 0.9545, F1 score: 0.9008, Accuracy: 0.9016, Recall: 0.8937, Specificity: 0.9094, Precision: 0.9080, MCC: 0.8032
Epoch: 15, Train Loss: 0.2704, Valid Loss: 0.2853, Train AUC: 0.9531, Valid AUC: 0.9519, AUPR: 0.9521, F1 score: 0.8988, Accuracy: 0.8976, Recall: 0.9094, Specificity: 0.8858, Precision: 0.8885, MCC: 0.7955
Epoch: 16, Train Loss: 0.2722, Valid Loss: 0.2793, Train AUC: 0.9536, Valid AUC: 0.9519, AUPR: 0.9486, F1 score: 0.8994, Accuracy: 0.8957, Recall: 0.9331, Specificity: 0.8583, Precision: 0.8681, MCC: 0.7936
Epoch: 17, Train Loss: 0.2655, Valid Loss: 0.2931, Train AUC: 0.9556, Valid AUC: 0.9507, AUPR: 0.9532, F1 score: 0.8971, Accuracy: 0.8957, Recall: 0.9094, Specificity: 0.8819, Precision: 0.8851, MCC: 0.7916
Epoch: 18, Train Loss: 0.2656, Valid Loss: 0.2773, Train AUC: 0.9562, Valid AUC: 0.9538, AUPR: 0.9477, F1 score: 0.9063, Accuracy: 0.9035, Recall: 0.9331, Specificity: 0.8740, Precision: 0.8810, MCC: 0.8085
Epoch: 19, Train Loss: 0.2640, Valid Loss: 0.2889, Train AUC: 0.9559, Valid AUC: 0.9496, AUPR: 0.9518, F1 score: 0.8985, Accuracy: 0.8937, Recall: 0.9409, Specificity: 0.8465, Precision: 0.8597, MCC: 0.7909
Epoch: 20, Train Loss: 0.2593, Valid Loss: 0.3008, Train AUC: 0.9575, Valid AUC: 0.9495, AUPR: 0.9496, F1 score: 0.8973, Accuracy: 0.8937, Recall: 0.9291, Specificity: 0.8583, Precision: 0.8676, MCC: 0.7894
Epoch: 21, Train Loss: 0.2578, Valid Loss: 0.3002, Train AUC: 0.9589, Valid AUC: 0.9502, AUPR: 0.9456, F1 score: 0.8943, Accuracy: 0.8898, Recall: 0.9331, Specificity: 0.8465, Precision: 0.8587, MCC: 0.7825
Epoch: 22, Train Loss: 0.2558, Valid Loss: 0.3018, Train AUC: 0.9589, Valid AUC: 0.9446, AUPR: 0.9393, F1 score: 0.8938, Accuracy: 0.8957, Recall: 0.8780, Specificity: 0.9134, Precision: 0.9102, MCC: 0.7918
Epoch: 23, Train Loss: 0.2533, Valid Loss: 0.2881, Train AUC: 0.9599, Valid AUC: 0.9521, AUPR: 0.9377, F1 score: 0.9056, Accuracy: 0.9035, Recall: 0.9252, Specificity: 0.8819, Precision: 0.8868, MCC: 0.8078
Epoch: 24, Train Loss: 0.2451, Valid Loss: 0.3380, Train AUC: 0.9626, Valid AUC: 0.9289, AUPR: 0.9404, F1 score: 0.8828, Accuracy: 0.8819, Recall: 0.8898, Specificity: 0.8740, Precision: 0.8760, MCC: 0.7639
Epoch: 25, Train Loss: 0.2476, Valid Loss: 0.3242, Train AUC: 0.9612, Valid AUC: 0.9448, AUPR: 0.9375, F1 score: 0.8942, Accuracy: 0.8957, Recall: 0.8819, Specificity: 0.9094, Precision: 0.9069, MCC: 0.7916
Epoch: 26, Train Loss: 0.2452, Valid Loss: 0.3331, Train AUC: 0.9617, Valid AUC: 0.9399, AUPR: 0.9326, F1 score: 0.9020, Accuracy: 0.9016, Recall: 0.9055, Specificity: 0.8976, Precision: 0.8984, MCC: 0.8032
Epoch: 27, Train Loss: 0.2559, Valid Loss: 0.3190, Train AUC: 0.9575, Valid AUC: 0.9381, AUPR: 0.9289, F1 score: 0.8945, Accuracy: 0.8937, Recall: 0.9016, Specificity: 0.8858, Precision: 0.8876, MCC: 0.7875
Epoch: 28, Train Loss: 0.2471, Valid Loss: 0.3506, Train AUC: 0.9608, Valid AUC: 0.9326, AUPR: 0.9348, F1 score: 0.8849, Accuracy: 0.8858, Recall: 0.8780, Specificity: 0.8937, Precision: 0.8920, MCC: 0.7717
Epoch: 29, Train Loss: 0.2436, Valid Loss: 0.3068, Train AUC: 0.9624, Valid AUC: 0.9451, AUPR: 0.9362, F1 score: 0.8912, Accuracy: 0.8957, Recall: 0.8543, Specificity: 0.9370, Precision: 0.9313, MCC: 0.7941
Epoch: 30, Train Loss: 0.2407, Valid Loss: 0.3322, Train AUC: 0.9640, Valid AUC: 0.9443, AUPR: 0.9393, F1 score: 0.8927, Accuracy: 0.8898, Recall: 0.9173, Specificity: 0.8622, Precision: 0.8694, MCC: 0.7807
Epoch: 31, Train Loss: 0.2400, Valid Loss: 0.3286, Train AUC: 0.9650, Valid AUC: 0.9436, AUPR: 0.9343, F1 score: 0.8880, Accuracy: 0.8858, Recall: 0.9055, Specificity: 0.8661, Precision: 0.8712, MCC: 0.7723
Epoch: 32, Train Loss: 0.2330, Valid Loss: 0.3401, Train AUC: 0.9655, Valid AUC: 0.9444, AUPR: 0.9364, F1 score: 0.8939, Accuracy: 0.8976, Recall: 0.8622, Specificity: 0.9331, Precision: 0.9280, MCC: 0.7973
Epoch: 33, Train Loss: 0.2337, Valid Loss: 0.3279, Train AUC: 0.9664, Valid AUC: 0.9449, AUPR: 0.9323, F1 score: 0.8987, Accuracy: 0.8957, Recall: 0.9252, Specificity: 0.8661, Precision: 0.8736, MCC: 0.7927
Epoch: 34, Train Loss: 0.2262, Valid Loss: 0.3520, Train AUC: 0.9681, Valid AUC: 0.9369, AUPR: 0.9323, F1 score: 0.8934, Accuracy: 0.8976, Recall: 0.8583, Specificity: 0.9370, Precision: 0.9316, MCC: 0.7978
Epoch: 35, Train Loss: 0.2284, Valid Loss: 0.3453, Train AUC: 0.9674, Valid AUC: 0.9445, AUPR: 0.9326, F1 score: 0.8970, Accuracy: 0.8996, Recall: 0.8740, Specificity: 0.9252, Precision: 0.9212, MCC: 0.8003
Epoch: 36, Train Loss: 0.2258, Valid Loss: 0.3380, Train AUC: 0.9686, Valid AUC: 0.9470, AUPR: 0.9355, F1 score: 0.9016, Accuracy: 0.9016, Recall: 0.9016, Specificity: 0.9016, Precision: 0.9016, MCC: 0.8031
Epoch: 37, Train Loss: 0.2278, Valid Loss: 0.3439, Train AUC: 0.9680, Valid AUC: 0.9420, AUPR: 0.9344, F1 score: 0.8981, Accuracy: 0.9035, Recall: 0.8504, Specificity: 0.9567, Precision: 0.9515, MCC: 0.8117
Epoch: 38, Train Loss: 0.2226, Valid Loss: 0.3723, Train AUC: 0.9692, Valid AUC: 0.9370, AUPR: 0.9333, F1 score: 0.8938, Accuracy: 0.8957, Recall: 0.8780, Specificity: 0.9134, Precision: 0.9102, MCC: 0.7918
Epoch: 39, Train Loss: 0.2240, Valid Loss: 0.3646, Train AUC: 0.9684, Valid AUC: 0.9354, AUPR: 0.9250, F1 score: 0.8872, Accuracy: 0.8858, Recall: 0.8976, Specificity: 0.8740, Precision: 0.8769, MCC: 0.7719
Epoch: 40, Train Loss: 0.2238, Valid Loss: 0.3497, Train AUC: 0.9694, Valid AUC: 0.9382, AUPR: 0.9319, F1 score: 0.8960, Accuracy: 0.8976, Recall: 0.8819, Specificity: 0.9134, Precision: 0.9106, MCC: 0.7957
Epoch: 41, Train Loss: 0.2184, Valid Loss: 0.3568, Train AUC: 0.9700, Valid AUC: 0.9397, AUPR: 0.9327, F1 score: 0.8845, Accuracy: 0.8839, Recall: 0.8898, Specificity: 0.8780, Precision: 0.8794, MCC: 0.7678
Epoch: 42, Train Loss: 0.2179, Valid Loss: 0.3909, Train AUC: 0.9714, Valid AUC: 0.9420, AUPR: 0.9339, F1 score: 0.8956, Accuracy: 0.8976, Recall: 0.8780, Specificity: 0.9173, Precision: 0.9139, MCC: 0.7959
Epoch: 43, Train Loss: 0.2204, Valid Loss: 0.3719, Train AUC: 0.9700, Valid AUC: 0.9376, AUPR: 0.9312, F1 score: 0.8972, Accuracy: 0.8976, Recall: 0.8937, Specificity: 0.9016, Precision: 0.9008, MCC: 0.7953
Epoch: 44, Train Loss: 0.2202, Valid Loss: 0.3882, Train AUC: 0.9701, Valid AUC: 0.9412, AUPR: 0.9310, F1 score: 0.8959, Accuracy: 0.8957, Recall: 0.8976, Specificity: 0.8937, Precision: 0.8941, MCC: 0.7913
Epoch: 45, Train Loss: 0.2178, Valid Loss: 0.3828, Train AUC: 0.9708, Valid AUC: 0.9423, AUPR: 0.9354, F1 score: 0.8943, Accuracy: 0.8976, Recall: 0.8661, Specificity: 0.9291, Precision: 0.9244, MCC: 0.7969
Epoch: 46, Train Loss: 0.2153, Valid Loss: 0.3627, Train AUC: 0.9714, Valid AUC: 0.9354, AUPR: 0.9303, F1 score: 0.8934, Accuracy: 0.8976, Recall: 0.8583, Specificity: 0.9370, Precision: 0.9316, MCC: 0.7978
Epoch: 47, Train Loss: 0.2121, Valid Loss: 0.3715, Train AUC: 0.9725, Valid AUC: 0.9400, AUPR: 0.9318, F1 score: 0.8867, Accuracy: 0.8858, Recall: 0.8937, Specificity: 0.8780, Precision: 0.8798, MCC: 0.7717
