python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset c_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --hidden_channels 256 --dropout 0.5
Epoch: 01, Train Loss: 0.3528, Valid Loss: 0.3039, Train AUC: 0.9277, Valid AUC: 0.9461, AUPR: 0.9462, F1 score: 0.9060, Accuracy: 0.9035, Recall: 0.9291, Specificity: 0.8780, Precision: 0.8839, MCC: 0.8081
Epoch: 02, Train Loss: 0.3269, Valid Loss: 0.3075, Train AUC: 0.9357, Valid AUC: 0.9473, AUPR: 0.9421, F1 score: 0.9060, Accuracy: 0.9035, Recall: 0.9291, Specificity: 0.8780, Precision: 0.8839, MCC: 0.8081
Epoch: 03, Train Loss: 0.3221, Valid Loss: 0.3154, Train AUC: 0.9365, Valid AUC: 0.9475, AUPR: 0.9424, F1 score: 0.9017, Accuracy: 0.8996, Recall: 0.9213, Specificity: 0.8780, Precision: 0.8830, MCC: 0.8000
Epoch: 04, Train Loss: 0.3201, Valid Loss: 0.3096, Train AUC: 0.9372, Valid AUC: 0.9440, AUPR: 0.9337, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 05, Train Loss: 0.3119, Valid Loss: 0.3057, Train AUC: 0.9383, Valid AUC: 0.9462, AUPR: 0.9356, F1 score: 0.8985, Accuracy: 0.8937, Recall: 0.9409, Specificity: 0.8465, Precision: 0.8597, MCC: 0.7909
Epoch: 06, Train Loss: 0.3138, Valid Loss: 0.2972, Train AUC: 0.9395, Valid AUC: 0.9476, AUPR: 0.9415, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 07, Train Loss: 0.3089, Valid Loss: 0.3174, Train AUC: 0.9387, Valid AUC: 0.9477, AUPR: 0.9324, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 08, Train Loss: 0.3103, Valid Loss: 0.3083, Train AUC: 0.9383, Valid AUC: 0.9471, AUPR: 0.9312, F1 score: 0.8996, Accuracy: 0.8976, Recall: 0.9173, Specificity: 0.8780, Precision: 0.8826, MCC: 0.7959
Epoch: 09, Train Loss: 0.3099, Valid Loss: 0.3177, Train AUC: 0.9380, Valid AUC: 0.9481, AUPR: 0.9360, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 10, Train Loss: 0.3057, Valid Loss: 0.3193, Train AUC: 0.9402, Valid AUC: 0.9474, AUPR: 0.9321, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 11, Train Loss: 0.3067, Valid Loss: 0.3550, Train AUC: 0.9381, Valid AUC: 0.9464, AUPR: 0.9304, F1 score: 0.9042, Accuracy: 0.9016, Recall: 0.9291, Specificity: 0.8740, Precision: 0.8806, MCC: 0.8044
Epoch: 12, Train Loss: 0.3059, Valid Loss: 0.3096, Train AUC: 0.9405, Valid AUC: 0.9473, AUPR: 0.9325, F1 score: 0.9002, Accuracy: 0.8957, Recall: 0.9409, Specificity: 0.8504, Precision: 0.8628, MCC: 0.7946
Epoch: 13, Train Loss: 0.3069, Valid Loss: 0.3129, Train AUC: 0.9393, Valid AUC: 0.9474, AUPR: 0.9319, F1 score: 0.8985, Accuracy: 0.8937, Recall: 0.9409, Specificity: 0.8465, Precision: 0.8597, MCC: 0.7909
Epoch: 14, Train Loss: 0.3060, Valid Loss: 0.3163, Train AUC: 0.9384, Valid AUC: 0.9472, AUPR: 0.9317, F1 score: 0.9014, Accuracy: 0.8996, Recall: 0.9173, Specificity: 0.8819, Precision: 0.8859, MCC: 0.7997
Epoch: 15, Train Loss: 0.3043, Valid Loss: 0.3114, Train AUC: 0.9401, Valid AUC: 0.9471, AUPR: 0.9337, F1 score: 0.9042, Accuracy: 0.9016, Recall: 0.9291, Specificity: 0.8740, Precision: 0.8806, MCC: 0.8044
Epoch: 16, Train Loss: 0.3082, Valid Loss: 0.3241, Train AUC: 0.9398, Valid AUC: 0.9471, AUPR: 0.9315, F1 score: 0.9014, Accuracy: 0.8996, Recall: 0.9173, Specificity: 0.8819, Precision: 0.8859, MCC: 0.7997
Epoch: 17, Train Loss: 0.3063, Valid Loss: 0.3171, Train AUC: 0.9407, Valid AUC: 0.9468, AUPR: 0.9311, F1 score: 0.9014, Accuracy: 0.8996, Recall: 0.9173, Specificity: 0.8819, Precision: 0.8859, MCC: 0.7997
Epoch: 18, Train Loss: 0.3052, Valid Loss: 0.3461, Train AUC: 0.9404, Valid AUC: 0.9462, AUPR: 0.9326, F1 score: 0.9019, Accuracy: 0.8976, Recall: 0.9409, Specificity: 0.8543, Precision: 0.8659, MCC: 0.7983
Epoch: 19, Train Loss: 0.3079, Valid Loss: 0.3122, Train AUC: 0.9384, Valid AUC: 0.9476, AUPR: 0.9326, F1 score: 0.8985, Accuracy: 0.8937, Recall: 0.9409, Specificity: 0.8465, Precision: 0.8597, MCC: 0.7909
Epoch: 20, Train Loss: 0.3030, Valid Loss: 0.3317, Train AUC: 0.9415, Valid AUC: 0.9464, AUPR: 0.9311, F1 score: 0.9000, Accuracy: 0.8976, Recall: 0.9213, Specificity: 0.8740, Precision: 0.8797, MCC: 0.7962
Epoch: 21, Train Loss: 0.2989, Valid Loss: 0.3181, Train AUC: 0.9405, Valid AUC: 0.9473, AUPR: 0.9337, F1 score: 0.9021, Accuracy: 0.8996, Recall: 0.9252, Specificity: 0.8740, Precision: 0.8801, MCC: 0.8003
