python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset l_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 256 --dropout 0.5
Epoch: 01, Train Loss: 0.4084, Valid Loss: 0.3945, Train AUC: 0.8971, Valid AUC: 0.9169, AUPR: 0.9256, F1 score: 0.8632, Accuracy: 0.8627, Recall: 0.8660, Specificity: 0.8595, Precision: 0.8604, MCC: 0.7255
Epoch: 02, Train Loss: 0.3709, Valid Loss: 0.3682, Train AUC: 0.9140, Valid AUC: 0.9180, AUPR: 0.9263, F1 score: 0.8595, Accuracy: 0.8595, Recall: 0.8595, Specificity: 0.8595, Precision: 0.8595, MCC: 0.7190
Epoch: 03, Train Loss: 0.3550, Valid Loss: 0.3936, Train AUC: 0.9203, Valid AUC: 0.9208, AUPR: 0.9274, F1 score: 0.8687, Accuracy: 0.8676, Recall: 0.8758, Specificity: 0.8595, Precision: 0.8617, MCC: 0.7354
Epoch: 04, Train Loss: 0.3509, Valid Loss: 0.3627, Train AUC: 0.9218, Valid AUC: 0.9229, AUPR: 0.9305, F1 score: 0.8719, Accuracy: 0.8742, Recall: 0.8562, Specificity: 0.8922, Precision: 0.8881, MCC: 0.7489
Epoch: 05, Train Loss: 0.3369, Valid Loss: 0.3714, Train AUC: 0.9277, Valid AUC: 0.9236, AUPR: 0.9311, F1 score: 0.8746, Accuracy: 0.8791, Recall: 0.8431, Specificity: 0.9150, Precision: 0.9085, MCC: 0.7601
Epoch: 06, Train Loss: 0.3340, Valid Loss: 0.3574, Train AUC: 0.9302, Valid AUC: 0.9216, AUPR: 0.9277, F1 score: 0.8721, Accuracy: 0.8725, Recall: 0.8693, Specificity: 0.8758, Precision: 0.8750, MCC: 0.7451
Epoch: 07, Train Loss: 0.3302, Valid Loss: 0.3591, Train AUC: 0.9314, Valid AUC: 0.9249, AUPR: 0.9288, F1 score: 0.8756, Accuracy: 0.8807, Recall: 0.8399, Specificity: 0.9216, Precision: 0.9146, MCC: 0.7640
Epoch: 08, Train Loss: 0.3265, Valid Loss: 0.3446, Train AUC: 0.9336, Valid AUC: 0.9314, AUPR: 0.9375, F1 score: 0.8803, Accuracy: 0.8840, Recall: 0.8529, Specificity: 0.9150, Precision: 0.9094, MCC: 0.7695
Epoch: 09, Train Loss: 0.3196, Valid Loss: 0.3432, Train AUC: 0.9370, Valid AUC: 0.9311, AUPR: 0.9348, F1 score: 0.8764, Accuracy: 0.8775, Recall: 0.8693, Specificity: 0.8856, Precision: 0.8837, MCC: 0.7550
Epoch: 10, Train Loss: 0.3207, Valid Loss: 0.3494, Train AUC: 0.9372, Valid AUC: 0.9283, AUPR: 0.9302, F1 score: 0.8725, Accuracy: 0.8725, Recall: 0.8725, Specificity: 0.8725, Precision: 0.8725, MCC: 0.7451
Epoch: 11, Train Loss: 0.3115, Valid Loss: 0.3521, Train AUC: 0.9407, Valid AUC: 0.9283, AUPR: 0.9293, F1 score: 0.8702, Accuracy: 0.8742, Recall: 0.8431, Specificity: 0.9052, Precision: 0.8990, MCC: 0.7498
Epoch: 12, Train Loss: 0.3048, Valid Loss: 0.3664, Train AUC: 0.9427, Valid AUC: 0.9267, AUPR: 0.9319, F1 score: 0.8718, Accuracy: 0.8775, Recall: 0.8333, Specificity: 0.9216, Precision: 0.9140, MCC: 0.7579
Epoch: 13, Train Loss: 0.3000, Valid Loss: 0.3567, Train AUC: 0.9445, Valid AUC: 0.9250, AUPR: 0.9226, F1 score: 0.8696, Accuracy: 0.8725, Recall: 0.8497, Specificity: 0.8954, Precision: 0.8904, MCC: 0.7459
Epoch: 14, Train Loss: 0.2968, Valid Loss: 0.3355, Train AUC: 0.9470, Valid AUC: 0.9356, AUPR: 0.9349, F1 score: 0.8783, Accuracy: 0.8791, Recall: 0.8725, Specificity: 0.8856, Precision: 0.8841, MCC: 0.7582
Epoch: 15, Train Loss: 0.2818, Valid Loss: 0.3554, Train AUC: 0.9520, Valid AUC: 0.9311, AUPR: 0.9303, F1 score: 0.8795, Accuracy: 0.8791, Recall: 0.8824, Specificity: 0.8758, Precision: 0.8766, MCC: 0.7582
Epoch: 16, Train Loss: 0.2769, Valid Loss: 0.3602, Train AUC: 0.9536, Valid AUC: 0.9312, AUPR: 0.9343, F1 score: 0.8799, Accuracy: 0.8840, Recall: 0.8497, Specificity: 0.9183, Precision: 0.9123, MCC: 0.7698
Epoch: 17, Train Loss: 0.2793, Valid Loss: 0.3367, Train AUC: 0.9532, Valid AUC: 0.9343, AUPR: 0.9336, F1 score: 0.8786, Accuracy: 0.8840, Recall: 0.8399, Specificity: 0.9281, Precision: 0.9211, MCC: 0.7710
Epoch: 18, Train Loss: 0.2711, Valid Loss: 0.3486, Train AUC: 0.9556, Valid AUC: 0.9302, AUPR: 0.9267, F1 score: 0.8660, Accuracy: 0.8725, Recall: 0.8235, Specificity: 0.9216, Precision: 0.9130, MCC: 0.7487
