python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset f_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 128
Epoch: 01, Train Loss: 0.4122, Valid Loss: 0.3682, Train AUC: 0.9022, Valid AUC: 0.9236, AUPR: 0.9429, F1 score: 0.8740, Accuracy: 0.8737, Recall: 0.8763, Specificity: 0.8711, Precision: 0.8718, MCC: 0.7474
Epoch: 02, Train Loss: 0.3580, Valid Loss: 0.3320, Train AUC: 0.9199, Valid AUC: 0.9346, AUPR: 0.9495, F1 score: 0.8744, Accuracy: 0.8711, Recall: 0.8969, Specificity: 0.8454, Precision: 0.8529, MCC: 0.7433
Epoch: 03, Train Loss: 0.3495, Valid Loss: 0.3463, Train AUC: 0.9241, Valid AUC: 0.9327, AUPR: 0.9471, F1 score: 0.8744, Accuracy: 0.8711, Recall: 0.8969, Specificity: 0.8454, Precision: 0.8529, MCC: 0.7433
Epoch: 04, Train Loss: 0.3393, Valid Loss: 0.3232, Train AUC: 0.9290, Valid AUC: 0.9312, AUPR: 0.9464, F1 score: 0.8702, Accuracy: 0.8686, Recall: 0.8814, Specificity: 0.8557, Precision: 0.8593, MCC: 0.7374
Epoch: 05, Train Loss: 0.3335, Valid Loss: 0.3151, Train AUC: 0.9301, Valid AUC: 0.9351, AUPR: 0.9484, F1 score: 0.8722, Accuracy: 0.8686, Recall: 0.8969, Specificity: 0.8402, Precision: 0.8488, MCC: 0.7383
Epoch: 06, Train Loss: 0.3284, Valid Loss: 0.3085, Train AUC: 0.9330, Valid AUC: 0.9354, AUPR: 0.9495, F1 score: 0.8750, Accuracy: 0.8814, Recall: 0.8299, Specificity: 0.9330, Precision: 0.9253, MCC: 0.7670
Epoch: 07, Train Loss: 0.3261, Valid Loss: 0.3118, Train AUC: 0.9357, Valid AUC: 0.9370, AUPR: 0.9508, F1 score: 0.8737, Accuracy: 0.8711, Recall: 0.8918, Specificity: 0.8505, Precision: 0.8564, MCC: 0.7429
Epoch: 08, Train Loss: 0.3221, Valid Loss: 0.3304, Train AUC: 0.9357, Valid AUC: 0.9394, AUPR: 0.9531, F1 score: 0.8859, Accuracy: 0.8892, Recall: 0.8608, Specificity: 0.9175, Precision: 0.9126, MCC: 0.7796
Epoch: 09, Train Loss: 0.3231, Valid Loss: 0.3032, Train AUC: 0.9360, Valid AUC: 0.9422, AUPR: 0.9543, F1 score: 0.8790, Accuracy: 0.8737, Recall: 0.9175, Specificity: 0.8299, Precision: 0.8436, MCC: 0.7503
Epoch: 10, Train Loss: 0.3166, Valid Loss: 0.3069, Train AUC: 0.9383, Valid AUC: 0.9417, AUPR: 0.9544, F1 score: 0.8841, Accuracy: 0.8892, Recall: 0.8454, Specificity: 0.9330, Precision: 0.9266, MCC: 0.7814
Epoch: 11, Train Loss: 0.3168, Valid Loss: 0.2999, Train AUC: 0.9384, Valid AUC: 0.9451, AUPR: 0.9564, F1 score: 0.8835, Accuracy: 0.8892, Recall: 0.8402, Specificity: 0.9381, Precision: 0.9314, MCC: 0.7821
