python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset dn_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --hidden_channels 256 --dropout 0.5
Epoch: 01, Train Loss: 0.3875, Valid Loss: 0.3138, Train AUC: 0.9100, Valid AUC: 0.9282, AUPR: 0.9465, F1 score: 0.8757, Accuracy: 0.8861, Recall: 0.8020, Specificity: 0.9703, Precision: 0.9643, MCC: 0.7835
Epoch: 02, Train Loss: 0.3754, Valid Loss: 0.3105, Train AUC: 0.9163, Valid AUC: 0.9469, AUPR: 0.9552, F1 score: 0.8732, Accuracy: 0.8663, Recall: 0.9208, Specificity: 0.8119, Precision: 0.8304, MCC: 0.7371
Epoch: 03, Train Loss: 0.3759, Valid Loss: 0.3062, Train AUC: 0.9168, Valid AUC: 0.9475, AUPR: 0.9566, F1 score: 0.8732, Accuracy: 0.8663, Recall: 0.9208, Specificity: 0.8119, Precision: 0.8304, MCC: 0.7371
Epoch: 04, Train Loss: 0.3702, Valid Loss: 0.3565, Train AUC: 0.9164, Valid AUC: 0.9379, AUPR: 0.9519, F1 score: 0.8770, Accuracy: 0.8861, Recall: 0.8119, Specificity: 0.9604, Precision: 0.9535, MCC: 0.7809
Epoch: 05, Train Loss: 0.3595, Valid Loss: 0.3212, Train AUC: 0.9190, Valid AUC: 0.9422, AUPR: 0.9530, F1 score: 0.8710, Accuracy: 0.8812, Recall: 0.8020, Specificity: 0.9604, Precision: 0.9529, MCC: 0.7721
Epoch: 06, Train Loss: 0.3705, Valid Loss: 0.3226, Train AUC: 0.9162, Valid AUC: 0.9234, AUPR: 0.9439, F1 score: 0.8710, Accuracy: 0.8812, Recall: 0.8020, Specificity: 0.9604, Precision: 0.9529, MCC: 0.7721
Epoch: 07, Train Loss: 0.3617, Valid Loss: 0.3747, Train AUC: 0.9193, Valid AUC: 0.9229, AUPR: 0.9436, F1 score: 0.8770, Accuracy: 0.8861, Recall: 0.8119, Specificity: 0.9604, Precision: 0.9535, MCC: 0.7809
Epoch: 08, Train Loss: 0.3618, Valid Loss: 0.4017, Train AUC: 0.9181, Valid AUC: 0.9409, AUPR: 0.9508, F1 score: 0.8710, Accuracy: 0.8812, Recall: 0.8020, Specificity: 0.9604, Precision: 0.9529, MCC: 0.7721
Epoch: 09, Train Loss: 0.3650, Valid Loss: 0.3559, Train AUC: 0.9169, Valid AUC: 0.9353, AUPR: 0.9457, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 10, Train Loss: 0.3571, Valid Loss: 0.3299, Train AUC: 0.9202, Valid AUC: 0.9226, AUPR: 0.9425, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 11, Train Loss: 0.3514, Valid Loss: 0.3495, Train AUC: 0.9217, Valid AUC: 0.9310, AUPR: 0.9460, F1 score: 0.8770, Accuracy: 0.8861, Recall: 0.8119, Specificity: 0.9604, Precision: 0.9535, MCC: 0.7809
Epoch: 12, Train Loss: 0.3605, Valid Loss: 0.3319, Train AUC: 0.9176, Valid AUC: 0.9228, AUPR: 0.9435, F1 score: 0.8710, Accuracy: 0.8812, Recall: 0.8020, Specificity: 0.9604, Precision: 0.9529, MCC: 0.7721
Epoch: 13, Train Loss: 0.3620, Valid Loss: 0.3641, Train AUC: 0.9183, Valid AUC: 0.9252, AUPR: 0.9406, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 14, Train Loss: 0.3588, Valid Loss: 0.3952, Train AUC: 0.9182, Valid AUC: 0.9198, AUPR: 0.9387, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 15, Train Loss: 0.3580, Valid Loss: 0.3593, Train AUC: 0.9175, Valid AUC: 0.9326, AUPR: 0.9482, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 16, Train Loss: 0.3548, Valid Loss: 0.3629, Train AUC: 0.9201, Valid AUC: 0.9296, AUPR: 0.9435, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 17, Train Loss: 0.3557, Valid Loss: 0.3286, Train AUC: 0.9205, Valid AUC: 0.9375, AUPR: 0.9511, F1 score: 0.8732, Accuracy: 0.8663, Recall: 0.9208, Specificity: 0.8119, Precision: 0.8304, MCC: 0.7371
Epoch: 18, Train Loss: 0.3511, Valid Loss: 0.3570, Train AUC: 0.9207, Valid AUC: 0.9229, AUPR: 0.9432, F1 score: 0.8770, Accuracy: 0.8861, Recall: 0.8119, Specificity: 0.9604, Precision: 0.9535, MCC: 0.7809
Epoch: 19, Train Loss: 0.3538, Valid Loss: 0.3269, Train AUC: 0.9201, Valid AUC: 0.9263, AUPR: 0.9426, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 20, Train Loss: 0.3497, Valid Loss: 0.3242, Train AUC: 0.9217, Valid AUC: 0.9239, AUPR: 0.9455, F1 score: 0.8710, Accuracy: 0.8812, Recall: 0.8020, Specificity: 0.9604, Precision: 0.9529, MCC: 0.7721
Epoch: 21, Train Loss: 0.3413, Valid Loss: 0.3152, Train AUC: 0.9231, Valid AUC: 0.9326, AUPR: 0.9484, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
Epoch: 22, Train Loss: 0.3464, Valid Loss: 0.3197, Train AUC: 0.9219, Valid AUC: 0.9377, AUPR: 0.9514, F1 score: 0.8732, Accuracy: 0.8663, Recall: 0.9208, Specificity: 0.8119, Precision: 0.8304, MCC: 0.7371
Epoch: 23, Train Loss: 0.3412, Valid Loss: 0.3204, Train AUC: 0.9237, Valid AUC: 0.9391, AUPR: 0.9480, F1 score: 0.8723, Accuracy: 0.8812, Recall: 0.8119, Specificity: 0.9505, Precision: 0.9425, MCC: 0.7698
