python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset f_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 64
Epoch: 01, Train Loss: 0.4472, Valid Loss: 0.3590, Train AUC: 0.8847, Valid AUC: 0.9228, AUPR: 0.9430, F1 score: 0.8871, Accuracy: 0.8892, Recall: 0.8711, Specificity: 0.9072, Precision: 0.9037, MCC: 0.7789
Epoch: 02, Train Loss: 0.3692, Valid Loss: 0.3225, Train AUC: 0.9169, Valid AUC: 0.9299, AUPR: 0.9451, F1 score: 0.8737, Accuracy: 0.8711, Recall: 0.8918, Specificity: 0.8505, Precision: 0.8564, MCC: 0.7429
Epoch: 03, Train Loss: 0.3533, Valid Loss: 0.3442, Train AUC: 0.9232, Valid AUC: 0.9311, AUPR: 0.9473, F1 score: 0.8763, Accuracy: 0.8763, Recall: 0.8763, Specificity: 0.8763, Precision: 0.8763, MCC: 0.7526
Epoch: 04, Train Loss: 0.3514, Valid Loss: 0.3107, Train AUC: 0.9255, Valid AUC: 0.9351, AUPR: 0.9496, F1 score: 0.8816, Accuracy: 0.8789, Recall: 0.9021, Specificity: 0.8557, Precision: 0.8621, MCC: 0.7585
Epoch: 05, Train Loss: 0.3387, Valid Loss: 0.3050, Train AUC: 0.9275, Valid AUC: 0.9372, AUPR: 0.9499, F1 score: 0.8766, Accuracy: 0.8737, Recall: 0.8969, Specificity: 0.8505, Precision: 0.8571, MCC: 0.7482
Epoch: 06, Train Loss: 0.3288, Valid Loss: 0.3021, Train AUC: 0.9317, Valid AUC: 0.9409, AUPR: 0.9536, F1 score: 0.8772, Accuracy: 0.8737, Recall: 0.9021, Specificity: 0.8454, Precision: 0.8537, MCC: 0.7486
Epoch: 07, Train Loss: 0.3319, Valid Loss: 0.3135, Train AUC: 0.9311, Valid AUC: 0.9430, AUPR: 0.9555, F1 score: 0.8865, Accuracy: 0.8892, Recall: 0.8660, Specificity: 0.9124, Precision: 0.9081, MCC: 0.7792
Epoch: 08, Train Loss: 0.3323, Valid Loss: 0.3097, Train AUC: 0.9316, Valid AUC: 0.9360, AUPR: 0.9484, F1 score: 0.8691, Accuracy: 0.8634, Recall: 0.9072, Specificity: 0.8196, Precision: 0.8341, MCC: 0.7296
Epoch: 09, Train Loss: 0.3155, Valid Loss: 0.3014, Train AUC: 0.9386, Valid AUC: 0.9437, AUPR: 0.9557, F1 score: 0.8822, Accuracy: 0.8892, Recall: 0.8299, Specificity: 0.9485, Precision: 0.9415, MCC: 0.7839
Epoch: 10, Train Loss: 0.3189, Valid Loss: 0.2997, Train AUC: 0.9370, Valid AUC: 0.9440, AUPR: 0.9560, F1 score: 0.8852, Accuracy: 0.8918, Recall: 0.8351, Specificity: 0.9485, Precision: 0.9419, MCC: 0.7886
Epoch: 11, Train Loss: 0.3099, Valid Loss: 0.2957, Train AUC: 0.9401, Valid AUC: 0.9422, AUPR: 0.9550, F1 score: 0.8789, Accuracy: 0.8814, Recall: 0.8608, Specificity: 0.9021, Precision: 0.8978, MCC: 0.7635
