python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset l_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 256
Epoch: 01, Train Loss: 0.4092, Valid Loss: 0.3687, Train AUC: 0.8970, Valid AUC: 0.9196, AUPR: 0.9281, F1 score: 0.8700, Accuracy: 0.8676, Recall: 0.8856, Specificity: 0.8497, Precision: 0.8549, MCC: 0.7358
Epoch: 02, Train Loss: 0.3713, Valid Loss: 0.3680, Train AUC: 0.9134, Valid AUC: 0.9188, AUPR: 0.9273, F1 score: 0.8595, Accuracy: 0.8611, Recall: 0.8497, Specificity: 0.8725, Precision: 0.8696, MCC: 0.7224
Epoch: 03, Train Loss: 0.3555, Valid Loss: 0.3825, Train AUC: 0.9203, Valid AUC: 0.9234, AUPR: 0.9310, F1 score: 0.8721, Accuracy: 0.8758, Recall: 0.8464, Specificity: 0.9052, Precision: 0.8993, MCC: 0.7529
Epoch: 04, Train Loss: 0.3521, Valid Loss: 0.3578, Train AUC: 0.9211, Valid AUC: 0.9242, AUPR: 0.9307, F1 score: 0.8709, Accuracy: 0.8725, Recall: 0.8595, Specificity: 0.8856, Precision: 0.8826, MCC: 0.7454
Epoch: 05, Train Loss: 0.3406, Valid Loss: 0.3692, Train AUC: 0.9263, Valid AUC: 0.9222, AUPR: 0.9301, F1 score: 0.8645, Accuracy: 0.8627, Recall: 0.8758, Specificity: 0.8497, Precision: 0.8535, MCC: 0.7257
Epoch: 06, Train Loss: 0.3376, Valid Loss: 0.3607, Train AUC: 0.9283, Valid AUC: 0.9212, AUPR: 0.9274, F1 score: 0.8693, Accuracy: 0.8693, Recall: 0.8693, Specificity: 0.8693, Precision: 0.8693, MCC: 0.7386
Epoch: 07, Train Loss: 0.3341, Valid Loss: 0.3528, Train AUC: 0.9301, Valid AUC: 0.9270, AUPR: 0.9292, F1 score: 0.8693, Accuracy: 0.8693, Recall: 0.8693, Specificity: 0.8693, Precision: 0.8693, MCC: 0.7386
Epoch: 08, Train Loss: 0.3268, Valid Loss: 0.3509, Train AUC: 0.9325, Valid AUC: 0.9283, AUPR: 0.9334, F1 score: 0.8800, Accuracy: 0.8824, Recall: 0.8627, Specificity: 0.9020, Precision: 0.8980, MCC: 0.7653
Epoch: 09, Train Loss: 0.3246, Valid Loss: 0.3450, Train AUC: 0.9345, Valid AUC: 0.9323, AUPR: 0.9353, F1 score: 0.8779, Accuracy: 0.8791, Recall: 0.8693, Specificity: 0.8889, Precision: 0.8867, MCC: 0.7583
Epoch: 10, Train Loss: 0.3226, Valid Loss: 0.3533, Train AUC: 0.9363, Valid AUC: 0.9244, AUPR: 0.9255, F1 score: 0.8650, Accuracy: 0.8644, Recall: 0.8693, Specificity: 0.8595, Precision: 0.8608, MCC: 0.7288
Epoch: 11, Train Loss: 0.3143, Valid Loss: 0.3520, Train AUC: 0.9398, Valid AUC: 0.9262, AUPR: 0.9299, F1 score: 0.8730, Accuracy: 0.8725, Recall: 0.8758, Specificity: 0.8693, Precision: 0.8701, MCC: 0.7451
Epoch: 12, Train Loss: 0.3055, Valid Loss: 0.3499, Train AUC: 0.9421, Valid AUC: 0.9306, AUPR: 0.9354, F1 score: 0.8700, Accuracy: 0.8775, Recall: 0.8203, Specificity: 0.9346, Precision: 0.9262, MCC: 0.7599
Epoch: 13, Train Loss: 0.3015, Valid Loss: 0.3471, Train AUC: 0.9443, Valid AUC: 0.9307, AUPR: 0.9263, F1 score: 0.8677, Accuracy: 0.8709, Recall: 0.8464, Specificity: 0.8954, Precision: 0.8900, MCC: 0.7427
Epoch: 14, Train Loss: 0.2900, Valid Loss: 0.3356, Train AUC: 0.9483, Valid AUC: 0.9359, AUPR: 0.9340, F1 score: 0.8737, Accuracy: 0.8791, Recall: 0.8366, Specificity: 0.9216, Precision: 0.9143, MCC: 0.7609
Epoch: 15, Train Loss: 0.2872, Valid Loss: 0.3324, Train AUC: 0.9497, Valid AUC: 0.9386, AUPR: 0.9375, F1 score: 0.8737, Accuracy: 0.8791, Recall: 0.8366, Specificity: 0.9216, Precision: 0.9143, MCC: 0.7609
Epoch: 16, Train Loss: 0.2847, Valid Loss: 0.3750, Train AUC: 0.9508, Valid AUC: 0.9334, AUPR: 0.9379, F1 score: 0.8752, Accuracy: 0.8807, Recall: 0.8366, Specificity: 0.9248, Precision: 0.9176, MCC: 0.7644
Epoch: 17, Train Loss: 0.2813, Valid Loss: 0.3404, Train AUC: 0.9521, Valid AUC: 0.9325, AUPR: 0.9303, F1 score: 0.8699, Accuracy: 0.8709, Recall: 0.8627, Specificity: 0.8791, Precision: 0.8771, MCC: 0.7419
Epoch: 18, Train Loss: 0.2788, Valid Loss: 0.3284, Train AUC: 0.9529, Valid AUC: 0.9354, AUPR: 0.9365, F1 score: 0.8760, Accuracy: 0.8775, Recall: 0.8660, Specificity: 0.8889, Precision: 0.8863, MCC: 0.7551
Epoch: 19, Train Loss: 0.2717, Valid Loss: 0.3616, Train AUC: 0.9556, Valid AUC: 0.9334, AUPR: 0.9359, F1 score: 0.8697, Accuracy: 0.8742, Recall: 0.8399, Specificity: 0.9085, Precision: 0.9018, MCC: 0.7501
Epoch: 20, Train Loss: 0.2700, Valid Loss: 0.3564, Train AUC: 0.9560, Valid AUC: 0.9253, AUPR: 0.9299, F1 score: 0.8693, Accuracy: 0.8742, Recall: 0.8366, Specificity: 0.9118, Precision: 0.9046, MCC: 0.7505
Epoch: 21, Train Loss: 0.2648, Valid Loss: 0.3930, Train AUC: 0.9577, Valid AUC: 0.9188, AUPR: 0.9174, F1 score: 0.8553, Accuracy: 0.8546, Recall: 0.8595, Specificity: 0.8497, Precision: 0.8511, MCC: 0.7092
Epoch: 22, Train Loss: 0.2532, Valid Loss: 0.3822, Train AUC: 0.9610, Valid AUC: 0.9234, AUPR: 0.9229, F1 score: 0.8636, Accuracy: 0.8627, Recall: 0.8693, Specificity: 0.8562, Precision: 0.8581, MCC: 0.7256
Epoch: 23, Train Loss: 0.2507, Valid Loss: 0.3940, Train AUC: 0.9623, Valid AUC: 0.9290, AUPR: 0.9342, F1 score: 0.8648, Accuracy: 0.8676, Recall: 0.8464, Specificity: 0.8889, Precision: 0.8840, MCC: 0.7360
Epoch: 24, Train Loss: 0.2448, Valid Loss: 0.3700, Train AUC: 0.9636, Valid AUC: 0.9287, AUPR: 0.9212, F1 score: 0.8686, Accuracy: 0.8709, Recall: 0.8529, Specificity: 0.8889, Precision: 0.8847, MCC: 0.7423
Epoch: 25, Train Loss: 0.2439, Valid Loss: 0.3937, Train AUC: 0.9639, Valid AUC: 0.9229, AUPR: 0.9254, F1 score: 0.8625, Accuracy: 0.8693, Recall: 0.8203, Specificity: 0.9183, Precision: 0.9094, MCC: 0.7421
Epoch: 26, Train Loss: 0.2511, Valid Loss: 0.3789, Train AUC: 0.9622, Valid AUC: 0.9289, AUPR: 0.9266, F1 score: 0.8707, Accuracy: 0.8709, Recall: 0.8693, Specificity: 0.8725, Precision: 0.8721, MCC: 0.7418
Epoch: 27, Train Loss: 0.2364, Valid Loss: 0.4111, Train AUC: 0.9667, Valid AUC: 0.9228, AUPR: 0.9176, F1 score: 0.8655, Accuracy: 0.8644, Recall: 0.8725, Specificity: 0.8562, Precision: 0.8585, MCC: 0.7289
Epoch: 28, Train Loss: 0.2298, Valid Loss: 0.3926, Train AUC: 0.9682, Valid AUC: 0.9242, AUPR: 0.9223, F1 score: 0.8670, Accuracy: 0.8611, Recall: 0.9052, Specificity: 0.8170, Precision: 0.8318, MCC: 0.7251
Epoch: 29, Train Loss: 0.2387, Valid Loss: 0.4168, Train AUC: 0.9656, Valid AUC: 0.9195, AUPR: 0.9201, F1 score: 0.8621, Accuracy: 0.8562, Recall: 0.8987, Specificity: 0.8137, Precision: 0.8283, MCC: 0.7150
Epoch: 30, Train Loss: 0.2257, Valid Loss: 0.3988, Train AUC: 0.9694, Valid AUC: 0.9289, AUPR: 0.9260, F1 score: 0.8786, Accuracy: 0.8758, Recall: 0.8987, Specificity: 0.8529, Precision: 0.8594, MCC: 0.7524
Epoch: 31, Train Loss: 0.2285, Valid Loss: 0.4251, Train AUC: 0.9686, Valid AUC: 0.9268, AUPR: 0.9231, F1 score: 0.8750, Accuracy: 0.8725, Recall: 0.8922, Specificity: 0.8529, Precision: 0.8585, MCC: 0.7457
Epoch: 32, Train Loss: 0.2249, Valid Loss: 0.4167, Train AUC: 0.9693, Valid AUC: 0.9299, AUPR: 0.9251, F1 score: 0.8721, Accuracy: 0.8758, Recall: 0.8464, Specificity: 0.9052, Precision: 0.8993, MCC: 0.7529
Epoch: 33, Train Loss: 0.2207, Valid Loss: 0.3937, Train AUC: 0.9707, Valid AUC: 0.9249, AUPR: 0.9188, F1 score: 0.8655, Accuracy: 0.8578, Recall: 0.9150, Specificity: 0.8007, Precision: 0.8211, MCC: 0.7204
Epoch: 34, Train Loss: 0.2178, Valid Loss: 0.4639, Train AUC: 0.9716, Valid AUC: 0.9202, AUPR: 0.9156, F1 score: 0.8645, Accuracy: 0.8627, Recall: 0.8758, Specificity: 0.8497, Precision: 0.8535, MCC: 0.7257
Epoch: 35, Train Loss: 0.2145, Valid Loss: 0.3989, Train AUC: 0.9726, Valid AUC: 0.9279, AUPR: 0.9242, F1 score: 0.8744, Accuracy: 0.8775, Recall: 0.8529, Specificity: 0.9020, Precision: 0.8969, MCC: 0.7558
Epoch: 36, Train Loss: 0.2041, Valid Loss: 0.5137, Train AUC: 0.9747, Valid AUC: 0.9269, AUPR: 0.9258, F1 score: 0.8734, Accuracy: 0.8725, Recall: 0.8791, Specificity: 0.8660, Precision: 0.8677, MCC: 0.7452
Epoch: 37, Train Loss: 0.2141, Valid Loss: 0.4641, Train AUC: 0.9732, Valid AUC: 0.9215, AUPR: 0.9126, F1 score: 0.8672, Accuracy: 0.8644, Recall: 0.8856, Specificity: 0.8431, Precision: 0.8495, MCC: 0.7294
Epoch: 38, Train Loss: 0.2045, Valid Loss: 0.4452, Train AUC: 0.9749, Valid AUC: 0.9201, AUPR: 0.9103, F1 score: 0.8605, Accuracy: 0.8660, Recall: 0.8268, Specificity: 0.9052, Precision: 0.8972, MCC: 0.7343
Epoch: 39, Train Loss: 0.2002, Valid Loss: 0.5008, Train AUC: 0.9760, Valid AUC: 0.9205, AUPR: 0.9149, F1 score: 0.8730, Accuracy: 0.8693, Recall: 0.8987, Specificity: 0.8399, Precision: 0.8488, MCC: 0.7398
Epoch: 40, Train Loss: 0.1952, Valid Loss: 0.5368, Train AUC: 0.9772, Valid AUC: 0.9173, AUPR: 0.9129, F1 score: 0.8650, Accuracy: 0.8644, Recall: 0.8693, Specificity: 0.8595, Precision: 0.8608, MCC: 0.7288
Epoch: 41, Train Loss: 0.1984, Valid Loss: 0.4825, Train AUC: 0.9763, Valid AUC: 0.9287, AUPR: 0.9232, F1 score: 0.8690, Accuracy: 0.8611, Recall: 0.9216, Specificity: 0.8007, Precision: 0.8222, MCC: 0.7276
Epoch: 42, Train Loss: 0.2002, Valid Loss: 0.5011, Train AUC: 0.9759, Valid AUC: 0.9200, AUPR: 0.9210, F1 score: 0.8636, Accuracy: 0.8611, Recall: 0.8791, Specificity: 0.8431, Precision: 0.8486, MCC: 0.7227
Epoch: 43, Train Loss: 0.1953, Valid Loss: 0.4771, Train AUC: 0.9773, Valid AUC: 0.9260, AUPR: 0.9219, F1 score: 0.8746, Accuracy: 0.8693, Recall: 0.9118, Specificity: 0.8268, Precision: 0.8404, MCC: 0.7412
Epoch: 44, Train Loss: 0.1889, Valid Loss: 0.4370, Train AUC: 0.9786, Valid AUC: 0.9256, AUPR: 0.9153, F1 score: 0.8661, Accuracy: 0.8611, Recall: 0.8987, Specificity: 0.8235, Precision: 0.8359, MCC: 0.7243
Epoch: 45, Train Loss: 0.1900, Valid Loss: 0.4792, Train AUC: 0.9785, Valid AUC: 0.9209, AUPR: 0.9164, F1 score: 0.8687, Accuracy: 0.8627, Recall: 0.9085, Specificity: 0.8170, Precision: 0.8323, MCC: 0.7285
Epoch: 46, Train Loss: 0.1885, Valid Loss: 0.5294, Train AUC: 0.9786, Valid AUC: 0.9274, AUPR: 0.9283, F1 score: 0.8738, Accuracy: 0.8758, Recall: 0.8595, Specificity: 0.8922, Precision: 0.8885, MCC: 0.7520
Epoch: 47, Train Loss: 0.1824, Valid Loss: 0.4887, Train AUC: 0.9800, Valid AUC: 0.9166, AUPR: 0.9151, F1 score: 0.8694, Accuracy: 0.8709, Recall: 0.8595, Specificity: 0.8824, Precision: 0.8796, MCC: 0.7420
Epoch: 48, Train Loss: 0.1777, Valid Loss: 0.4911, Train AUC: 0.9810, Valid AUC: 0.9194, AUPR: 0.9122, F1 score: 0.8599, Accuracy: 0.8595, Recall: 0.8627, Specificity: 0.8562, Precision: 0.8571, MCC: 0.7190
Epoch: 49, Train Loss: 0.1809, Valid Loss: 0.5159, Train AUC: 0.9805, Valid AUC: 0.9173, AUPR: 0.9133, F1 score: 0.8668, Accuracy: 0.8709, Recall: 0.8399, Specificity: 0.9020, Precision: 0.8955, MCC: 0.7433
Epoch: 50, Train Loss: 0.1837, Valid Loss: 0.5031, Train AUC: 0.9807, Valid AUC: 0.9228, AUPR: 0.9127, F1 score: 0.8697, Accuracy: 0.8693, Recall: 0.8725, Specificity: 0.8660, Precision: 0.8669, MCC: 0.7386
Epoch: 51, Train Loss: 0.1651, Valid Loss: 0.5154, Train AUC: 0.9836, Valid AUC: 0.9268, AUPR: 0.9202, F1 score: 0.8791, Accuracy: 0.8791, Recall: 0.8791, Specificity: 0.8791, Precision: 0.8791, MCC: 0.7582
Epoch: 52, Train Loss: 0.1695, Valid Loss: 0.6262, Train AUC: 0.9829, Valid AUC: 0.9171, AUPR: 0.9189, F1 score: 0.8618, Accuracy: 0.8611, Recall: 0.8660, Specificity: 0.8562, Precision: 0.8576, MCC: 0.7223
Epoch: 53, Train Loss: 0.1699, Valid Loss: 0.4957, Train AUC: 0.9827, Valid AUC: 0.9266, AUPR: 0.9240, F1 score: 0.8750, Accuracy: 0.8693, Recall: 0.9150, Specificity: 0.8235, Precision: 0.8383, MCC: 0.7417
Epoch: 54, Train Loss: 0.1640, Valid Loss: 0.6151, Train AUC: 0.9838, Valid AUC: 0.9300, AUPR: 0.9250, F1 score: 0.8774, Accuracy: 0.8758, Recall: 0.8889, Specificity: 0.8627, Precision: 0.8662, MCC: 0.7519
Epoch: 55, Train Loss: 0.1662, Valid Loss: 0.5618, Train AUC: 0.9836, Valid AUC: 0.9137, AUPR: 0.9102, F1 score: 0.8605, Accuracy: 0.8627, Recall: 0.8464, Specificity: 0.8791, Precision: 0.8750, MCC: 0.7259
Epoch: 56, Train Loss: 0.1678, Valid Loss: 0.4859, Train AUC: 0.9830, Valid AUC: 0.9248, AUPR: 0.9196, F1 score: 0.8750, Accuracy: 0.8791, Recall: 0.8464, Specificity: 0.9118, Precision: 0.9056, MCC: 0.7598
Epoch: 57, Train Loss: 0.1595, Valid Loss: 0.6169, Train AUC: 0.9847, Valid AUC: 0.9140, AUPR: 0.9084, F1 score: 0.8720, Accuracy: 0.8709, Recall: 0.8791, Specificity: 0.8627, Precision: 0.8650, MCC: 0.7419
Epoch: 58, Train Loss: 0.1560, Valid Loss: 0.5655, Train AUC: 0.9853, Valid AUC: 0.9193, AUPR: 0.9058, F1 score: 0.8731, Accuracy: 0.8742, Recall: 0.8660, Specificity: 0.8824, Precision: 0.8804, MCC: 0.7485
