python C:/Users/Administrator/Desktop/NPNS-test/seal_link_pred.py --dataset f_data --num_hops 1 --epochs 100 --model GCN --batch_size 32 --use_feature --hidden_channels 192 --dropout 0.5
Epoch: 01, Train Loss: 0.3999, Valid Loss: 0.3394, Train AUC: 0.9066, Valid AUC: 0.9275, AUPR: 0.9432, F1 score: 0.8800, Accuracy: 0.8840, Recall: 0.8505, Specificity: 0.9175, Precision: 0.9116, MCC: 0.7698
Epoch: 02, Train Loss: 0.3540, Valid Loss: 0.3204, Train AUC: 0.9239, Valid AUC: 0.9332, AUPR: 0.9462, F1 score: 0.8817, Accuracy: 0.8866, Recall: 0.8454, Specificity: 0.9278, Precision: 0.9213, MCC: 0.7758
Epoch: 03, Train Loss: 0.3463, Valid Loss: 0.3223, Train AUC: 0.9275, Valid AUC: 0.9359, AUPR: 0.9495, F1 score: 0.8753, Accuracy: 0.8737, Recall: 0.8866, Specificity: 0.8608, Precision: 0.8643, MCC: 0.7477
Epoch: 04, Train Loss: 0.3439, Valid Loss: 0.3232, Train AUC: 0.9283, Valid AUC: 0.9394, AUPR: 0.9530, F1 score: 0.8822, Accuracy: 0.8892, Recall: 0.8299, Specificity: 0.9485, Precision: 0.9415, MCC: 0.7839
Epoch: 05, Train Loss: 0.3391, Valid Loss: 0.3190, Train AUC: 0.9291, Valid AUC: 0.9322, AUPR: 0.9467, F1 score: 0.8741, Accuracy: 0.8686, Recall: 0.9124, Specificity: 0.8247, Precision: 0.8389, MCC: 0.7400
Epoch: 06, Train Loss: 0.3289, Valid Loss: 0.3155, Train AUC: 0.9336, Valid AUC: 0.9394, AUPR: 0.9530, F1 score: 0.8824, Accuracy: 0.8866, Recall: 0.8505, Specificity: 0.9227, Precision: 0.9167, MCC: 0.7752
Epoch: 07, Train Loss: 0.3322, Valid Loss: 0.3185, Train AUC: 0.9319, Valid AUC: 0.9407, AUPR: 0.9524, F1 score: 0.8759, Accuracy: 0.8737, Recall: 0.8918, Specificity: 0.8557, Precision: 0.8607, MCC: 0.7479
Epoch: 08, Train Loss: 0.3283, Valid Loss: 0.3324, Train AUC: 0.9334, Valid AUC: 0.9406, AUPR: 0.9526, F1 score: 0.8773, Accuracy: 0.8789, Recall: 0.8660, Specificity: 0.8918, Precision: 0.8889, MCC: 0.7580
Epoch: 09, Train Loss: 0.3195, Valid Loss: 0.3067, Train AUC: 0.9358, Valid AUC: 0.9389, AUPR: 0.9521, F1 score: 0.8804, Accuracy: 0.8789, Recall: 0.8918, Specificity: 0.8660, Precision: 0.8693, MCC: 0.7580
Epoch: 10, Train Loss: 0.3207, Valid Loss: 0.3110, Train AUC: 0.9369, Valid AUC: 0.9420, AUPR: 0.9544, F1 score: 0.8830, Accuracy: 0.8866, Recall: 0.8557, Specificity: 0.9175, Precision: 0.9121, MCC: 0.7747
Epoch: 11, Train Loss: 0.3250, Valid Loss: 0.3017, Train AUC: 0.9362, Valid AUC: 0.9417, AUPR: 0.9539, F1 score: 0.8750, Accuracy: 0.8711, Recall: 0.9021, Specificity: 0.8402, Precision: 0.8495, MCC: 0.7437
