171,6800
172,6847
172,6868
173,6838
173,6805
174,6883
175,7000
176,6882
177,7001
178,6845
178,6817
179,6835
180,7002
181,6856
181,7003
181,6995
182,6868
183,7004
184,6870
184,7005
184,6822
185,6902
185,6839
186,7006
186,7007
186,6845
186,6817
186,6868
186,7008
187,6856
187,6910
187,7009
187,6807
187,7010
187,7011
187,6863
187,6859
187,7012
188,6814
188,6831
188,6822
189,6896
189,6872
189,7013
190,6827
191,7014
191,6872
192,6805
193,6847
194,7015
194,6794
194,7016
194,6805
194,6832
195,7017
195,6998
196,6805
196,6849
197,7018
198,6805
199,7019
199,6809
199,6907
199,6868
199,6853
200,6830
201,6839
201,6845
201,6817
201,7020
201,6893
201,6852
201,6859
201,6956
201,6901
201,6868
201,6811
201,6949
201,6869
201,7021
202,6827
203,6909
204,7022
204,6834
204,6872
204,6979
205,6931
205,7023
205,7024
206,6884
206,7025
206,6864
206,6949
207,6972
208,6856
209,6805
209,6988
210,6897
210,7026
210,7027
210,6818
210,6819
211,7028
212,6831
213,6841
213,7029
214,6812
214,7030
214,7031
214,6969
214,7032
215,6838
215,6883
216,6884
217,7013
218,6868
219,6826
219,6816
219,7033
219,6936
220,6817
221,6827
221,6854
221,7034
221,6838
221,6874
221,7035
221,6921
221,6883
221,6947
221,7036
221,6879
222,7037
223,6872
224,6903
224,6886
224,6850
224,6904
224,6795
224,6983
224,7038
224,6947
225,6845
226,6914
227,6856
227,7039
228,6856
228,7039
229,6814
229,6897
229,7040
230,7041
231,6865
232,7042
233,6902
233,7043
233,6841
233,6980
234,6962
235,6896
235,6806
235,6845
235,6855
235,6809
235,7044
235,6901
235,6868
235,6805
235,6832
236,7045
237,6806
238,6817
239,6868
240,6827
241,6887
241,6819
241,6821
242,7046
243,7047
244,7048
244,7049
244,7050
245,6974
245,6874
245,6845
245,6809
245,6810
245,6901
245,6805
245,6832
246,6809
247,6811
248,7051
248,6850
249,6821
250,6831
251,6949
252,6847
252,7052
253,6850
253,6817
253,7005
254,7027
254,6875
254,7053
255,6805
256,7054
257,6890
258,6847
259,6830
259,6845
260,6827
260,6871
261,6821
262,7026
262,6914
262,6984
262,6819
262,7055
263,6845
263,6847
264,6856
265,7056
265,6847
266,6964
267,7057
267,6935
268,6868
269,7058
269,6885
269,6901
270,7059
270,7060
270,6876
270,6817
270,6834
270,6907
270,6847
270,6801
270,6925
270,7061
270,6859
270,6995
270,7062
270,6867
270,6811
270,6964
270,7029
271,7063
271,7055
272,6942
272,7064
272,6905
272,6842
273,7065
273,6928
274,7028
275,6854
276,7066
277,6811
278,6823
278,6813
279,6838
280,6839
280,6932
281,6860
281,6863
281,6837
282,7067
283,7068
284,7069
284,6816
285,7070
286,7071
286,7072
287,7073
287,6901
288,7074
288,7075
289,6948
290,6805
291,6806
292,7076
292,6934
293,6841
293,6842
294,6809
294,6887
295,6801
296,7077
297,6935
298,6903
298,7018
299,6856
300,6845
300,6977
300,6933
300,6978
300,6996
300,7078
301,6839
301,6862
301,7079
302,6865
303,7080
304,6800
305,6845
305,6795
306,6937
306,7081
307,6817
307,7016
307,6805
308,7082
309,6817
310,6838
311,6865
311,7083
312,7084
313,6884
314,6884
314,6962
315,6914
315,6819
316,6884
316,6917
316,6864
317,6841
317,6805
318,6981
319,6856
319,6828
319,6837
320,6936
320,6805
321,6936
322,6974
322,6855
322,6805
322,6849
323,6863
324,6923
324,7059
324,6884
324,7085
324,6932
324,6901
325,6901
326,6901
327,7086
328,7087
329,7077
330,6801
331,7018
332,6811
333,6886
333,6836
334,7026
334,6987
334,6818
334,6842
335,6884
335,7088
336,6801
337,6914
337,6819
338,6826
338,6816
338,6971
339,6838
340,6856
341,6864
342,6794
343,6801
344,6988
345,7089
346,6839
346,6933
346,6820
347,7090
348,7077
349,6896
350,6841
350,6842
351,6916
352,6838
353,6838
354,6897
354,6818
354,6819
355,6907
355,6871
355,7080
356,7091
357,6859
358,6856
358,6949
359,6809
360,6856
360,6884
360,6826
360,7003
360,6816
360,6971
360,6948
360,6837
360,6922
360,6949
361,6856
361,6861
361,7039
362,6856
362,6952
362,6864
362,6949
363,7092
363,7019
363,6838
363,6907
364,6864
365,6862
366,7093
366,6866
366,7055
366,6878
366,7094
366,6821
367,6839
368,6852
369,7095
370,6838
371,6817
372,6897
372,7026
372,6818
372,6984
373,7096
373,7097
374,6964
375,7098
376,7099
377,6845
378,6805
379,6896
379,6888
380,6864
381,7100
381,6977
381,7101
381,7102
381,7103
381,6926
382,7104
382,6868
383,6905
384,6809
384,6929
385,7105
386,6891
387,6806
388,6981
389,6805
390,6805
391,7106
391,7089
392,7107
393,7108
394,7017
395,7109
395,7089
396,6839
396,6932
397,6902
397,6826
397,7099
397,6835
397,6847
397,6800
397,6866
397,6864
397,6796
397,6822
398,6901
399,7087
400,6817
401,6817
401,6973
401,6832
402,6819
403,7110
404,6919
404,7038
405,6931
406,6794
407,6902
408,6895
409,7111
410,7110
411,7112
411,6970
412,6901
413,6937
413,7113
413,7114
413,7115
414,6937
414,7113
414,7114
414,7115
415,6806
415,6809
415,6810
415,6921
415,6868
415,7116
415,6805
415,7117
415,6988
416,6948
417,6919
418,7118
418,7019
418,6806
418,7119
418,6874
418,7060
418,6809
418,7120
418,6805
418,7108
419,7121
419,6815
419,6817
419,6810
419,7108
420,6874
421,6854
421,6838
421,6806
421,6874
421,6921
422,7122
423,7123
424,6818
424,7124
424,6819
424,6878
424,6821
425,7125
425,6856
425,6826
425,7082
425,6814
425,7126
425,7127
425,7128
425,6914
425,6818
425,6847
425,6925
425,6859
425,6995
425,6864
425,6990
425,6949
425,6964
425,7129
426,7130
427,6923
427,6830
427,7131
427,6919
427,7132
428,7133
429,6856
429,6803
430,6817
431,6811
432,6871
433,7134
434,6856
434,6917
434,6924
434,6925
434,7061
434,7135
434,7136
435,6806
435,6810
436,7137
436,7138
436,6844
437,6805
438,6852
438,7129
439,7139
440,6845
441,6878
441,6811
441,6821
442,6847
443,6806
443,6805
444,6806
444,6809
445,7058
445,6973
445,6832
446,7109
446,6867
447,7077
447,6864
448,7140
449,7141
449,7003
449,6859
450,6891
451,6971
452,6864
453,6949
454,6862
455,6823
455,6825
456,7026
456,6914
457,6806
458,6856
458,7142
459,6805
459,6849
460,7143
460,6909
460,7019
460,6974
460,6806
460,7119
460,6874
460,7144
460,6817
460,6946
460,6868
460,6928
461,6835
462,6818
463,6901
464,7060
464,7145
464,7077
464,7146
465,7147
466,6987
466,7027
466,6795
466,6818
466,7148
467,6861
468,7149
468,6852
469,7080
470,6891
471,6839
471,7100
471,7021
472,6945
473,6812
473,7082
473,6804
473,6859
474,6884
475,6928
476,7072
477,6835
478,6839
478,6886
478,6841
478,6932
478,6852
478,6805
479,7150
480,7082
481,6856
482,6839
483,6856
484,7089
485,6935
485,6900
485,6888
486,7151
486,7152
487,6903
487,6987
488,7051
489,6909
489,7153
489,6853
489,7154
490,6827
490,7155
491,6861
491,6995
492,6884
492,6917
492,6875
492,6800
493,6880
494,6896
494,6838
494,6815
494,6921
495,7156
496,6817
496,6979
497,7029
498,7157
498,6851
498,6901
499,6939
500,6806
501,6902
501,7158
501,6850
501,6845
501,7159
501,6977
501,6933
501,6861
501,6852
501,6901
501,6996
501,6888
501,7160
502,7161
502,7080
503,6806
504,6871
504,6872
504,6810
505,6864
506,7068
507,6806
507,6810
508,7162
508,6871
509,7163
509,6805
509,6849
510,6806
511,7000
512,6856
512,7082
512,6948
513,6817
514,6807
514,6837
515,6909
516,6838
517,7164
517,6838
517,6809
517,7165
518,6865
519,6885
520,7090
521,6909
521,7153
522,6949
522,7166
523,6805
524,6896
525,7167
526,6859
526,6995
527,6856
527,6859
528,6805
529,6914
529,6819
529,6821
530,6861
530,7168
530,7169
530,7079
531,6883
532,6989
533,6868
534,6881
534,7014
535,6862
536,6886
536,7170
536,6919
536,7016
536,6847
536,6852
536,7171
536,6836
536,7172
536,6988
537,6885
537,6886
538,6839
538,6847
538,6932
539,6856
539,7173
539,6914
539,6819
539,7174
539,6936
539,6878
539,7053
539,6821
540,6994
540,6868
541,6901
541,6947
541,7013
542,6805
543,6896
544,6827
545,6827
546,7090
546,6806
547,6890
548,6861
549,6926
550,6921
551,7118
551,7019
551,6806
551,7014
551,6814
551,6886
551,6874
551,7060
551,6817
551,6809
551,6810
551,7120
551,6859
551,6995
551,6948
551,6901
551,6946
551,6868
551,6837
551,6928
551,7175
551,7176
551,6805
551,7108
552,6805
553,7018
554,6856
555,6881
556,7053
557,6878
558,6806
559,6854
559,6832
559,7177
560,6903
560,7018
561,6838
561,7044
561,7129
562,6806
563,7020
564,7082
565,6861
565,6867
565,6926
566,7006
567,7124
567,6821
568,6847
568,7178
568,7179
569,6903
569,6833
569,7126
569,6987
569,6914
569,6818
569,6835
569,6907
569,6936
569,6824
569,6986
569,7178
569,7055
569,7129
569,7180
570,6859
570,6878
570,7054
571,7181
572,6821
573,6883
573,6947
573,6805
573,6988
574,7125
574,7182
574,7183
574,6848
574,7184
574,6918
574,7185
575,6919
575,6905
576,6983
576,6984
577,7186
577,7187
578,6905
579,6884
579,7188
579,7149
579,6862
579,6995
579,7189
579,7024
580,6868
581,7139
581,6850
581,6860
581,7190
582,6895
582,6822
583,7017
584,6903
584,6814
584,6847
584,6905
584,7191
584,7192
585,6805
586,6865
587,6834
587,6847
587,6871
587,6872
587,6859
587,6948
587,7189
588,6845
588,6868
589,7104
589,6885
590,6876
590,6800
591,6864
592,7193
592,7139
592,6850
593,6910
594,7003
594,6859
594,6948
594,6867
594,6802
594,6822
595,7090
595,6885
595,6817
595,6805
595,6832
596,6817
597,6794
597,6832
598,6817
598,7024
599,6809
599,6805
600,6839
600,6901
601,6916
602,7194
603,6909
603,6838
603,6809
603,6907
603,7195
604,7087
605,6914
605,6818
605,7124
606,7196
607,6871
608,6902
608,6901
608,7197
609,6977
610,7080
611,7065
611,7198
611,7076
612,7065
612,7198
612,7076
613,6818
614,7155
614,6798
615,6870
615,6872
615,7199
616,6844
617,6830
617,7200
617,6847
618,6912
619,6856
619,6801
619,7062
619,6867
619,7199
620,6864
621,7123
621,6801
622,7201
623,6847
624,6921
624,6805
625,6867
626,6813
627,6868
628,6827
628,6871
629,6832
630,7102
630,6995
631,6819
632,6838
632,6887
632,6988
633,7089
634,6886
634,7150
634,6841
635,6863
636,6838
636,7040
637,6837
638,7202
638,6827
638,6917
638,6871
639,7023
640,7102
641,6818
641,6819
641,7203
642,7204
643,6870
643,7005
644,6875
644,7089
644,6948
644,6878
644,6867
645,7205
645,7119
645,7206
646,6859
647,6902
647,6812
647,6823
647,6839
647,6875
647,6795
647,7207
647,7130
647,6932
647,7208
647,6820
648,7098
648,6822
649,7102
650,6861
650,6918
651,6867
652,6817
652,6868
653,6915
654,6932
655,6827
656,6856
656,7168
656,6867
657,6823
657,6861
657,6825
658,6902
658,6974
658,6839
658,7128
658,7209
658,7210
658,6818
658,7211
658,6841
658,6810
658,6936
658,6864
658,7122
658,6883
658,6888
659,6838
660,7173
661,6936
661,6824
662,6850
662,7212
662,6795
662,7038
662,6882
663,7010
663,7011
663,7213
664,7214
665,6910
666,7215
666,6818
666,7018
667,6830
667,6845
668,6859
669,6817
669,6868
670,6819
671,7216
672,6875
673,7217
673,6817
674,6827
674,6817
674,6872
675,6818
675,6822
676,6839
676,7218
676,6819
676,6932
676,7055
676,6821
676,6822
677,7005
678,6888
679,6923
679,6910
680,6809
681,7017
682,6838
683,6813
684,6845
684,7212
684,6817
684,7008
685,7219
685,7220
685,7119
685,6841
685,7221
686,6968
686,6981
687,6861
687,7222
688,6907
689,6827
690,6801
691,6921
691,6805
692,6875
692,7192
693,6827
693,7223
693,7019
693,6968
693,6907
693,6847
693,6995
693,6864
693,6989
694,7224
695,7225
695,7019
695,6874
695,6907
695,7204
695,6805
696,7149
696,6862
696,6962
697,7226
697,6820
698,6852
699,7072
700,6817
700,7005
701,6868
702,6901
703,7019
703,6838
703,6874
703,6907
703,6872
703,6921
703,6988
704,6813
704,6816
704,6822
705,6805
706,6839
706,6875
707,6925
708,6847
709,7227
709,7042
709,6850
709,7221
710,7102
711,7228
712,6935
713,6974
713,6849
714,6868
715,6835
716,7149
716,7229
717,6884
717,7188
717,6920
717,7230
717,7172
717,7231
718,7072
719,7064
719,6835
720,6887
721,6801
722,6901
723,6852
724,6806
725,6872
726,6854
726,6838
727,6975
728,6887
729,7232
729,6948
730,6868
731,7233
731,7103
732,6835
733,7139
734,6864
735,7234
736,7235
736,7236
736,7237
736,7238
737,6845
737,6817
737,6847
737,6868
738,6897
738,6805
739,6835
740,6838
741,6995
742,7166
743,6917
744,6827
744,7014
744,7239
745,7014
746,6859
747,6970
748,6805
749,6995
750,7090
750,6874
750,6868
751,6805
752,6806
752,6805
753,6881
753,6854
753,6990
753,6883
754,6931
755,6910
755,7082
755,6948
756,6902
757,6995
757,7062
758,7051
759,6874
759,6883
760,6817
761,6859
761,6995
762,7111
763,6806
763,6809
763,7204
764,7240
764,7128
764,6816
764,6919
764,6818
764,6841
764,7203
764,7129
764,6822
765,6838
766,6864
767,6838
767,6806
767,6794
767,6809
767,6835
767,6921
767,6805
767,6989
768,6814
768,6816
769,6814
769,7205
769,7094
769,7241
770,7123
770,7089
771,6813
771,6839
771,7051
771,7242
771,6817
771,7155
771,6861
771,6866
771,7044
772,6838
773,6795
774,7111
775,6817
776,6852
777,6936
778,7089
778,6995
778,6948
779,6838
779,6988
780,6838
780,6839
780,6806
780,7243
780,6874
780,7212
780,6817
780,6921
780,6946
780,6947
780,6805
780,6849
780,6832
780,7177
781,7244
781,6817
781,6912
782,6943
782,6887
782,6805
783,7245
784,7061
785,7246
786,6832
787,6845
787,6868
788,7247
789,6850
789,6817
789,7005
790,6909
790,7248
790,7154
791,6994
791,6805
791,7013
792,7119
792,7249
792,6847
792,6852
792,7055
792,6868
792,7192
792,6821
792,6822
793,6906
793,6838
794,6817
794,6868
795,7250
796,6901
797,6845
798,6903
798,6818
798,6819
798,6841
799,6949
800,6865
801,6806
801,6815
801,6817
801,6868
801,6869
801,6934
801,7008
802,7019
802,6907
803,7019
804,6856
805,6933
805,7251
806,6809
806,6805
807,6817
808,6827
809,6838
809,6806
809,6809
810,6817
810,6847
810,6868
811,6826
811,6914
811,6818
811,6984
811,7252
811,6841
812,6838
812,6809
813,6868
814,6806
814,6817
814,6832
815,6806
816,6856
817,7051
818,6806
819,6856
819,6813
819,6850
819,6795
819,6867
819,7253
820,7069
821,6874
821,6817
821,6809
821,7254
821,6901
821,6868
821,6805
821,6832
822,6838
823,6909
823,7033
824,6964
825,6838
825,6850
825,6907
825,6810
825,6908
826,6907
827,6838
827,6805
828,6814
828,7192
829,6838
830,6817
830,6861
830,7079
831,6817
832,6827
833,6859
834,6838
835,6809
835,6882
835,7255
836,6867
837,6838
838,6838
839,7090
839,7256
839,6906
839,7015
839,6838
839,6806
839,6874
839,7035
839,6809
839,6835
839,7016
839,6872
839,6921
839,7257
839,7255
839,6805
839,6988
840,6817
841,7249
841,6907
842,6954
843,6805
844,7258
844,6924
844,6800
844,7259
844,6995
844,7260
845,6845
846,7261
847,7168
848,7262
849,7263
850,7089
851,7264
851,6805
851,6849
852,6857
852,6867
852,7231
853,7102
854,6835
855,7100
855,6817
855,6912
855,6868
856,7014
857,6878
858,6872
859,6809
860,7265
861,6874
861,6883
862,6834
863,6874
864,7171
864,6947
865,6845
866,6865
866,7077
867,7077
868,7141
868,7266
868,7267
868,6948
868,7268
868,7269
868,7270
869,7204
869,6805
870,6856
870,6802
870,7029
871,6949
871,7166
872,6949
872,7166
873,7271
873,6817
874,6800
875,7272
875,6931
875,7089
875,7273
875,7274
875,7146
875,6948
875,7039
875,7168
875,6793
875,7199
876,6805
877,7275
877,7276
877,7277
877,7278
878,7110
879,6861
880,6930
881,7017
881,7155
881,7279
882,7280
882,7281
882,6896
882,6806
882,6973
882,7080
882,6832
883,6839
883,7282
883,6816
883,6847
883,7283
883,6852
883,7055
883,6821
884,7240
884,7064
884,7026
884,7128
884,6875
884,7229
884,6818
884,6847
884,7055
884,6878
885,6805
886,6806
886,6805
887,7284
887,7090
887,6909
887,7285
887,6835
887,6929
887,6989
887,6853
887,7154
888,7286
888,7154
889,7110
890,7287
890,7288
890,6868
891,7289
891,6909
891,7248
891,6833
891,7290
891,7291
891,7292
891,7293
891,7294
891,7295
892,6923
892,6856
892,6807
892,6803
893,6809
893,7204
894,7296
895,7297
895,7121
895,7298
895,7299
895,7261
895,7095
895,7300
895,7287
895,6884
895,6838
895,6917
895,7301
895,7302
895,7303
895,7212
895,6817
895,7304
895,6907
895,6887
895,6847
895,6862
895,6861
895,7102
895,6994
895,7305
895,6936
895,7197
895,7306
895,7140
895,6868
895,7307
895,7308
895,6962
895,7309
895,7310
895,7311
895,6805
895,7312
895,7313
895,7013
895,6964
896,7314
896,7315
896,6868
896,7307
897,7315
897,7307
897,7316
898,7317
899,7318
899,7319
899,7118
899,6895
899,7320
899,7321
899,7017
899,7322
899,7271
899,6794
899,7323
899,7324
899,6938
899,7325
899,7326
899,7327
899,7328
899,6817
899,7329
899,7155
899,7330
899,7331
899,7332
899,7333
899,7334
899,7335
899,7336
899,7122
899,7337
899,6915
899,7338
899,7309
899,6970
899,7339
899,7340
899,6805
899,7341
899,7013
899,6988
899,7342
899,7108
900,7018
900,7343
901,7344
902,7345
903,6839
903,6805
904,6823
905,7090
905,6885
905,6795
905,6809
905,7254
905,7346
905,7347
905,7116
905,7000
905,7348
906,6809
907,6903
907,7227
907,7019
907,6833
907,7349
907,6839
907,6987
907,6886
907,6845
907,6795
907,6977
907,6876
907,6835
907,6907
907,6887
907,7155
907,6841
907,6932
907,7350
907,7237
907,6852
907,6859
907,6901
907,6926
907,7191
907,6891
907,6798
907,7351
907,6821
907,6822
908,6872
908,6810
908,6805
909,6901
910,7352
910,7353
911,7015
911,6813
911,7193
911,6839
911,7354
911,6817
911,6841
911,7076
911,7038
911,6882
911,6946
911,6868
911,7005
911,7040
912,6881
912,7110
912,6835
912,6907
913,6902
913,7227
913,7355
913,7356
913,7357
913,7358
913,6950
913,6895
913,6974
913,6896
913,7359
913,6884
913,6920
913,6813
913,7220
913,7071
913,7246
913,7082
913,6839
913,7360
913,7099
913,6806
913,7361
913,7014
913,6917
913,7362
913,7235
913,7100
913,7363
913,7364
913,7365
913,7041
913,7366
913,7126
913,7367
913,7127
913,7368
913,7369
913,6850
913,7027
913,7370
913,6845
913,7371
913,7149
913,6875
913,7372
913,7212
913,7373
913,7163
913,6914
913,7374
913,7043
913,6795
913,7375
913,7194
913,6977
913,7376
913,7377
913,6876
913,6983
913,6818
913,6809
913,7378
913,6834
913,7183
913,6846
913,6835
913,7020
913,6907
913,7379
913,6847
913,6819
913,7380
913,6841
913,7045
913,6871
913,7381
913,7148
913,7382
913,7383
913,6862
913,7076
913,6933
913,6872
913,7384
913,6866
913,6810
913,6969
913,6936
913,6929
913,6824
913,7385
913,6852
913,6859
913,6995
913,6901
913,7103
913,6990
913,6878
913,6916
913,7098
913,6868
913,7005
913,6811
913,7386
913,6842
913,6820
913,7387
913,6836
913,7310
913,7179
913,7279
913,7156
913,6805
913,7388
913,7389
913,7079
913,6891
913,6832
913,6798
913,7390
913,7391
913,6908
913,7129
913,6822
914,6850
914,6835
914,7196
914,6868
914,7307
914,6964
915,7392
915,7393
916,6919
917,6856
918,6856
919,6827
920,6834
920,6852
920,7192
920,6934
921,7003
921,6948
922,7261
922,6983
923,7394
923,6920
923,6861
923,7395
923,6975
923,7079
923,7396
924,7051
924,7397
924,6841
924,6864
925,6931
926,6970
927,6793
928,6845
928,6847
928,6859
928,6868
929,6856
930,6861
930,7168
931,6860
932,7185
933,7003
933,7102
934,7398
935,6847
935,6801
935,7079
935,7399
936,6794
937,6794
938,6794
938,6901
939,7400
940,7401
940,6884
940,6814
940,7017
940,6847
940,6998
940,7402
940,7403
940,6800
940,7404
940,6837
940,7166
940,7405
940,7406
941,7407
941,7408
941,7409
941,7223
941,7100
941,7410
941,7317
941,7411
941,7412
941,7413
941,6865
941,7414
941,7228
941,7415
941,7416
941,7417
941,7418
941,7419
941,7420
941,6852
941,6946
941,7421
942,6864
943,6992
944,6827
945,7181
945,6847
945,6864
945,6868
945,6975
946,7136
947,7034
948,7059
948,6865
948,7083
948,6932
949,6865
949,7083
949,7077
949,7422
949,6932
949,7423
949,7382
949,7405
950,7424
950,6822
951,6909
951,7112
951,7425
951,6813
951,6794
951,7264
951,6919
951,6817
951,6835
951,7426
951,6929
951,6852
951,6901
951,6882
951,6868
951,6888
951,6805
951,6944
951,6989
951,7427
951,7153
952,6817
952,6832
953,6874
953,6817
953,6809
953,6841
953,6868
953,7036
953,6805
954,6815
954,7213
955,7428
955,6815
955,7089
955,7429
955,6864
955,6948
955,7430
955,7213
955,7431
955,7286
955,7427
955,7153
956,6948
957,6817
958,6885
959,7432
959,7090
959,6885
959,7433
960,6895
961,7212
961,6847
961,6868
962,6856
962,7172
963,6887
963,6805
964,7434
964,7435
964,6902
964,7125
964,7436
964,7437
964,7438
964,7314
964,7299
964,7439
964,7300
964,7440
964,7112
964,7315
964,7441
964,6839
964,7442
964,7443
964,7444
964,7205
964,7445
964,7301
964,7364
964,7446
964,7447
964,7448
964,7449
964,7127
964,7368
964,7450
964,7198
964,7451
964,7452
964,7453
964,7212
964,7454
964,6939
964,7455
964,7456
964,7457
964,7458
964,6919
964,7242
964,7459
964,6977
964,7460
964,7461
964,7462
964,6907
964,7463
964,7464
964,7465
964,6801
964,7383
964,7076
964,7466
964,6985
964,7467
964,7468
964,7469
964,6863
964,7195
964,7196
964,7385
964,6852
964,7470
964,7471
964,7472
964,6926
964,7473
964,7474
964,6840
964,6842
964,7475
964,6928
964,6975
964,6970
964,7241
964,7476
964,7477
964,7478
964,7479
964,7310
964,7480
964,7481
964,7482
964,7483
964,7484
964,7485
964,7486
964,7487
964,7488
964,7185
964,6941
964,7489
964,7108
965,6835
965,6868
966,6835
966,6922
966,7490
967,7427
968,7112
968,7490
969,7284
969,6909
969,7248
969,7019
969,7015
969,6813
969,7240
969,7064
969,7491
969,7445
969,7492
969,7493
969,7494
969,6938
969,6919
969,6835
969,7426
969,7047
969,6936
969,6929
969,7310
969,7495
969,6989
969,7153
969,7496
969,6988
969,7129
970,6794
970,7497
970,7498
970,7195
970,7474
970,7499
971,7500
971,6794
971,6805
971,7499
972,6835
973,6806
973,6883
973,7171
974,7024
975,6931
976,6910
976,7089
977,7501
977,7502
977,7503
977,7504
978,7505
978,7275
978,6803
978,6863
979,7506
980,6923
980,6852
980,6859
980,6837
980,7507
980,7029
981,6998
982,7019
982,7073
982,6839
982,7014
982,6831
982,6875
982,6817
982,6907
982,6847
982,6973
982,6852
982,7508
982,6868
982,6832
983,6925
983,6995
983,6949
984,6909
984,7153
984,6853
984,7154
985,7182
986,6835
987,6909
988,7264
989,7153
990,6826
990,6860
990,7077
990,6948
991,7509
991,6793
992,6909
992,7153
992,6853
992,7154
993,6872
994,6995
995,6938
995,7122
996,6793
997,7510
998,7511
998,6839
998,7512
998,7513
998,7514
998,7515
998,7516
998,7517
998,7424
998,7518
998,7519
998,7332
998,7520
998,7268
998,7521
998,7522
998,7523
998,7524
999,6885
1000,7525
1001,7526
1002,6856
1002,6910
1002,6864
1003,7125
1003,6830
1003,7112
1003,7182
1003,7527
1003,7445
1003,7450
1003,7528
1003,6919
1003,7529
1003,6835
1003,7464
1003,7076
1003,7530
1003,7385
1003,6958
1003,6970
1003,7531
1003,7311
1003,7111
1003,7486
1003,7129
1004,6805
1005,7287
1006,7446
1006,7075
1006,6975
1006,6918
1007,7532
1008,7090
1008,6885
1008,7533
1009,7019
1009,7534
1010,7373
1011,6910
1012,7223
1012,7200
1012,6950
1012,7535
1012,6945
1012,7014
1012,6845
1012,6816
1012,7536
1012,7537
1012,6817
1012,6847
1012,6871
1012,6872
1012,6852
1012,7538
1012,6959
1012,7539
1012,7062
1012,6868
1012,6822
1013,6923
1013,7048
1013,7205
1013,7003
